threads,mean_duration,ci_duration
1,12.392636533333333,0.27824313936839096
2,7.5639443333333345,0.23299269315680995
4,6.112722933333332,0.46410222005617885
8,5.877738,0.2827067668737713
16,5.956416533333334,0.45854805194604786
32,5.893506066666668,0.36980517397969875
64,5.663618266666666,0.2119057185345181
128,5.6290526,0.0867951922468004
